file,key,text
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0072\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0072\root.json,start.description.text,Greetings. Care to have a chat?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0073\quest_0073_01.json,start.title.text,Knowledge in Forestry
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0073\quest_0073_01.json,start.description.text,"The 3 types of leaves to retrieve are: $(red)Dusk Leaves, Maple Leaves, Starlit Leaves$()."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0073\quest_0073_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0073\quest_0073_01.json,complete.description.text,"That is fascinating! How is it the case that there are common traits in plants that grow in completely different environments? Anyway, here's your reward."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0073\quest_0073_01b.json,start.title.text,Knowledge in Forestry
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0073\quest_0073_01b.json,start.description.text,"Thanks for listening to my request. I've recently taken an interest in forestry, and thus I have been studying a lot about trees in our dimension; However it seems that there are other peculiar types of trees in other dimensions such as Everbright and Everdawn. Do you think you can help me gather a block of $(red)Dusk Leaves, Maple Leaves, and Starlight Leaves$() each for my research? "
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0073\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0073\root.json,start.description.text,"Hail! Did you go to the everbright or everdawn dimension yet? Either way, could you give me a hand?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\quest_0074_01.json,start.title.text,A Bizarre Request
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\quest_0074_01.json,start.description.text,Could I have 1 of your $(red)spirit orbs$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\quest_0074_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\quest_0074_01.json,complete.description.text,The structure of this is too complicated... Would you mind giving me another one of these?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\quest_0074_02.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\quest_0074_02.json,start.description.text,I need another one of your $(red)spirit orbs$().
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\quest_0074_02.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\quest_0074_02.json,complete.description.text,"Haha... young man, you're too gullible. Don't place your trust in someone you've barely talked to. I'll return the orbs to you since I feel bad, but remember this: Not everyone is as nice as me."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0074\root.json,start.description.text,"Hello adventurer, can you help me with something?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\quest_0075_01.json,start.title.text,Debris Fetching
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\quest_0075_01.json,start.description.text,Did you get your hands on an $(red)ancient debris$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\quest_0075_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\quest_0075_01.json,complete.description.text,"This... this is amazing! Here, take my emeralds."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\root.json,start.description.text,Could you get me an $(red)ancient debris$()? I've never had a chance to work with such high quality minerals... I am willing to pay a high price for it!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\stonecutter.json,start.title.text,Learn How to Use the Stonecutter
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\stonecutter.json,start.description.text,hm.. alright. Give me 15 Emeralds if you want to learn how to use the stonecutter.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\stonecutter.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0075\stonecutter.json,complete.description.text,There you go!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\quest_0076_01.json,start.title.text,Stones from Another Dimension
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\quest_0076_01.json,start.description.text,Got the $(red)lunar stone$() yet? You can find them in the Everdawn dimension.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\quest_0076_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\quest_0076_01.json,complete.description.text,Thanks. The quality is... subpar. I'll think of other uses for it.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\root.json,start.description.text,Could you get me a $(red)lunar stone$() from the Everdawn dimension? I'm curious about its quality.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\stonecutter.json,start.title.text,Learn How to Use the Stonecutter
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\stonecutter.json,start.description.text,hm.. alright. Give me 15 Emeralds if you want to learn how to use the stonecutter.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\stonecutter.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0076\stonecutter.json,complete.description.text,There you go!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\quest_0077_01.json,start.title.text,Stones from Another Dimension
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\quest_0077_01.json,start.description.text,Got the $(red)turquoise stone$() yet? You can find them in the Everbright dimension.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\quest_0077_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\quest_0077_01.json,complete.description.text,"hm... the quality is... not bad. I'll put it to good use, thanks!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\root.json,start.description.text,Could you get me a $(red)turquoise stone$() from the Everbright dimension? I'm curious as to how it looks
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\stonecutter.json,start.title.text,Learn How to Use the Stonecutter
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\stonecutter.json,start.description.text,hm.. alright. Give me 15 Emeralds if you want to learn how to use the stonecutter.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\stonecutter.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0077\stonecutter.json,complete.description.text,There you go!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\quest_0078_01.json,start.title.text,Stones from Another Dimension
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\quest_0078_01.json,start.description.text,"When you get to the end, remember to bring me $(red)end stones$()"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\quest_0078_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\quest_0078_01.json,complete.description.text,"hm... the quality is... not bad. I'll put it to good use, thanks!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\root.json,start.description.text,If you ever get to the end dimension. Could you get me an $(red)end stone$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\stonecutter.json,start.title.text,Learn How to Use the Stonecutter
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\stonecutter.json,start.description.text,hm.. alright. Give me 15 Emeralds if you want to learn how to use the stonecutter.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\stonecutter.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0078\stonecutter.json,complete.description.text,There you go!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\loom.json,start.title.text,Unlock Loom
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\loom.json,start.description.text,No problem friend. Give me 15 emeralds and I'll teach you how to use the loom!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\loom.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\loom.json,complete.description.text,There you go!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\quest_0079_01.json,start.title.text,Extermination Request
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\quest_0079_01.json,start.description.text,Please finish the extermination task as soon as possible. It's affecting my lambs.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\quest_0079_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\quest_0079_01.json,complete.description.text,"Well-done. There's still a lot of them left, but I think I see less of them around now. Here's your reward."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\quest_0079_01b.json,start.title.text,Extermination Request
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\quest_0079_01b.json,start.description.text,Creepers are spawning more frequently around here at night... They don't harm us but they scare away our poor lambs. Can you exterminate them at night? I'll give you payments once you've reached 6 kills.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0079\root.json,start.description.text,Would you be interested in an extermination task?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\loom.json,start.title.text,Unlock Loom
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\loom.json,start.description.text,No problem friend. Give me 15 emeralds and I'll teach you how to use the loom!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\loom.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\loom.json,complete.description.text,There you go!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\quest_0080_01.json,start.title.text,Shear Crafting
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\quest_0080_01.json,start.description.text,Did you get the $(red)shears$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\quest_0080_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\quest_0080_01.json,complete.description.text,Thanks a lot!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0080\root.json,start.description.text,"Hello there, could you get me a pair of shears? Mine broke just now."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\loom.json,start.title.text,Unlock Loom
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\loom.json,start.description.text,No problem friend. Give me 15 emeralds and I'll teach you how to use the loom!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\loom.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\loom.json,complete.description.text,There you go!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\quest_0081_01.json,start.title.text,Wheat Please!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\quest_0081_01.json,start.description.text,Did you get the $(red)wheats$()? There should be enough in the farm.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\quest_0081_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\quest_0081_01.json,complete.description.text,Thanks. I don't have much to give you... would you accept these wool?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0081\root.json,start.description.text,"Hello, could you help me get 2 grown wheat from the farm for me? I need to it to breed my woollybacks."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_01.json,start.title.text,A Precious Item
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_01.json,start.description.text,Please get me a piece of $(red)paper$().
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_01.json,complete.description.text,"Here ya go, please return to me my beloved axe. It was my finest work yet."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_01b.json,start.title.text,A Precious Item
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_01b.json,start.description.text,"Can you go to a place and retrieve an iron axe? The place was swarmed by orcs so I had to abandon it... Hold on, fetch me a piece of paper, I'll draw you a map."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_02.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_02.json,start.description.text,Did you get me my iron axe yet? Please hurry.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_02.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\quest_0083_02.json,complete.description.text,"YES! This is the axe I've made... I've never been able to top this, you know. Anyway, here's your reward. I appreciate your help."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0083\root.json,start.description.text,"Hey traveller, you seem to be good at retrieving things! Wanna help me out?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0084\quest_0084_01.json,start.title.text,Netherite Ingot
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0084\quest_0084_01.json,start.description.text,Do you have the $(red)netherite ingot$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0084\quest_0084_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0084\quest_0084_01.json,complete.description.text,"Thanks. Here, take some emeralds."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0084\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0084\root.json,start.description.text,"Hey there, I need a netherite ingot to make tools. Would you happen to have one that you can spare? I'll pay for it, of course."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0085\quest_0085_01.json,start.title.text,Log Gathering
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0085\quest_0085_01.json,start.description.text,Did you get the $(red)Crimson Wood Stem$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0085\quest_0085_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0085\quest_0085_01.json,complete.description.text,Thanks! I don't have emeralds at the moment... Will you take this diamond pickaxe? I just made it a few hours ago.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0085\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0085\root.json,start.description.text,Hey there! Can you help me get some crimson wood stems from the Nether? I'm trying to make tools with special handles.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\grindstone.json,start.title.text,Unlock Grindstone
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\grindstone.json,start.description.text,That's a rather unusual request... I'll charge ya 15 emeralds for that. Is that fine?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\grindstone.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\grindstone.json,complete.description.text,There you go! Easy right?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_01.json,start.title.text,An Urgent Request
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_01.json,start.description.text,Did you get the $(red)16 iron ingots$()? Please hurry.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_01.json,complete.description.text,"Thank you, I know that I shouldn't be asking an adventurer to help with resource gathering... But I don't have much choice. The pillager army is closing in, they're coming to this village soon... Let me know if you want an extermination contract, I'll be happy to offer."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_01b.json,start.title.text,An Urgent Request
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_01b.json,start.description.text,Evil is coming. Can you help me get 16 iron ingot? I need to make more weapons for the guards... We're not prepared.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_02.json,start.title.text,Extermination Contract
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_02.json,start.description.text,Please come back when you finished the extermination contract - $(red)Kill 5 Pillagers$().
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_02.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_02.json,complete.description.text,"Than- ... It seems the time has come. The pillagers are here. Comrade, I've forged this greatsword for times like this. Please put it into good use, and help us. All of our lives depend on you now."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_02b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\quest_0086_02b.json,start.description.text,Great. I need you to exterminate any pillager that you can find. We need to distract them so they won't have as much time planning their attack... Come back to me after you've killed 5.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0086\root.json,start.description.text,Hey comrade. I need your help on something important.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\grindstone.json,start.title.text,Unlock Grindstone
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\grindstone.json,start.description.text,That's a rather unusual request... I'll charge ya 15 emeralds for that. Is that fine?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\grindstone.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\grindstone.json,complete.description.text,There you go! Easy right?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\quest_0087_01.json,start.title.text,A Cooking Job
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\quest_0087_01.json,start.description.text,"Could you cook me a dish called ""$(red)Pasta with Mutton Chop$()""?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\quest_0087_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\quest_0087_01.json,complete.description.text,"mmhm! That looks amazing, I'll save it for later. Thanks."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0087\root.json,start.description.text,"Hey there, you look like you're a good cook. Could you cook something for me?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_01.json,start.description.text,Could you fetch me a piece of paper? I'll draw you a map.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_01.json,complete.description.text,Please go to this location and try to... extract the gems from the creature. Bring me the gems please. I'll make sure that it'll be worth your while.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_01b.json,start.description.text,I've heard from the wandering travellers that they spotted a gigantic monster with gem spikes on its back a while ago. They say it was located in an area covered in obsidian spikes... I'm quite curious of the gems that this creature possesses. Could you fetch me a piece of paper? I'll show you where it is.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_02.json,start.title.text,Hello again!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_02.json,start.description.text,Did you get the  $(red)gem$()? You might have to exterminate the creature to get it.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_02.json,complete.title.text,Here.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_02.json,complete.description.text,Wow... this is amazing. This is simply... astonishing. I will need some time with this. Can you bring me a wooden stick? I Think I might be able to make you something special.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_03.json,start.title.text,Hello again!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_03.json,start.description.text,Still working on it! Did you get the stick yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_03.json,complete.title.text,Here.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\quest_0113_03.json,complete.description.text,"Here you go. This might be my best work so far, heh."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0088\root.json,start.description.text,Hey Adventurer. Could you investigate something for me?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\grindstone.json,start.title.text,Unlock Grindstone
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\grindstone.json,start.description.text,That's a rather unusual request... I'll charge ya 15 emeralds for that. Is that fine?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\grindstone.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\grindstone.json,complete.description.text,There you go! Easy right?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\quest_0089_01.json,start.title.text,Honey?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\quest_0089_01.json,start.description.text,Did you get the $(red)Honey Bottle$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\quest_0089_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\quest_0089_01.json,complete.description.text,That is the best honey I've drank in a while! Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0089\root.json,start.description.text,I'm dying to drink a bottle of honey! Could you fetch one for me?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0091\quest_0091_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0091\quest_0091_01.json,start.description.text,"Please let me take a look once you've obtained the $(red)dragon egg$(), it has always been my dream to see one."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0091\quest_0091_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0091\quest_0091_01.json,complete.description.text,"So this is how it looks like... Did you know that you can place the dragon egg and it'll hatch a new dragon? Here, I'll teach you how to tame it: Just feed it as much fish as you can... Simple right?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0091\quest_0091_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0091\quest_0091_01b.json,start.description.text,"Great! Did you know that upon defeat, the Ender Dragon will drop its egg? I was wondering if it would be possible for you to let me take a look at the $(red)dragon egg$(), it will make my day."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0091\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0091\root.json,start.description.text,"Hello adventurer... When you defeat the enderdragon, could you do something for me?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0092\quest_0092_01.json,start.title.text,So?
